	time_arr_filter	jy_lin	jy_ext	jy_unsc	jy_err_lin	jy_err_ext	jy_err_unsc	jy_steady_err	jz_lin	jz_ext	jz_unsc	jz_err_lin	jz_err_ext	jz_err_unsc	jz_steady_err	q_lin	q_ext	q_unsc	q_err_lin	q_err_ext	q_err_unsc	q_steady_err	p_lin	p_ext	p_unsc	p_err_lin	p_err_ext	p_err_unsc	p_steady_err
527	5.2700000000000005	2.0794395339382996	2.026477212307216	2.0291489165587464	0.0005249434935880268	0.0005249434935880268	0.0005114490059870056	0.0005221525861347855	2.5977985830914507	2.59883974187089	2.5990186284193966	7.825514910003721e-06	7.825514910003721e-06	2.3408723540582568e-05	7.827643911596658e-06	-0.0023855796509079305	0.01737690272098308	0.018110641540409724	2.702714779478419e-05	2.702714779478419e-05	5.758866021480397e-05	2.68245328398974e-05	0.008318512446990237	-0.008593823733297017	-0.007982965536471289	7.666715911842605e-05	7.666715911842605e-05	8.598829789152655e-05	7.680672023193825e-05
528	5.28	2.2139741952631584	2.1674630323461153	2.168089308635477	0.0005249434870382973	0.0005249434870382973	0.0005095582937182	0.0005221525861347855	2.4822306632565945	2.48341345443699	2.4833324940208175	7.825514893812949e-06	7.825514893812949e-06	2.3421171148488842e-05	7.827643911596658e-06	-0.010526004114923136	0.010535418051812295	0.013044901839488927	3.271592651096136e-05	3.271592651096136e-05	6.434133356432282e-05	3.2440166766764746e-05	-0.008064778002840988	-0.021820610011242907	-0.021684893493574026	7.09783777043354e-05	7.09783777043354e-05	7.960538235148994e-05	7.119108630507092e-05
529	5.29	2.3677975398105486	2.3277629660197214	2.331221083891818	0.0005249434794062909	0.0005249434794062909	0.0005082657666883672	0.0005221525861347855	2.305849722409942	2.307069344377304	2.3067194049670987	7.82551495358026e-06	7.82551495358026e-06	2.3437830772511287e-05	7.827643911596658e-06	-0.0012018983225856907	0.020714756830147056	0.018462218762941636	4.0113641276526964e-05	4.0113641276526964e-05	7.225816428738091e-05	3.97865528098238e-05	0.0203733416973773	0.010032297326490677	0.009635248359554927	6.358065791808217e-05	6.358065791808217e-05	7.177727445045378e-05	6.384470026201186e-05
530	5.3	2.506655856855777	2.4733785536711	2.478744337513236	0.0005249434771184708	0.0005249434771184708	0.0005075862488159018	0.0005221525861347855	2.1145831337133676	2.1155795134788034	2.1154350255259757	7.825514956357513e-06	7.825514956357513e-06	2.3458018033502143e-05	7.827643911596658e-06	0.002736860776238137	0.024894910072360783	0.018667109360896484	4.855947467752107e-05	4.855947467752107e-05	8.052114933335776e-05	4.8207460183232145e-05	0.043851012005930286	0.036389391866661236	0.035748932822750504	5.5134822368365514e-05	5.5134822368365514e-05	6.332504426816546e-05	5.542379288860353e-05
531	5.3100000000000005	2.5976509263541856	2.5713711439971227	2.5757008028112236	0.000524943480350928	0.000524943480350928	0.0005075123746835428	0.0005221525861347855	1.9852795911224534	1.9860944573630295	1.986763852326574	7.825514898710215e-06	7.825514898710215e-06	2.348106600090153e-05	7.827643911596658e-06	0.002139721344958009	0.024109041824148542	0.02362135589171622	5.729898611257019e-05	5.729898611257019e-05	8.82725040832169e-05	5.695067431090008e-05	0.003646573690270348	-0.001440709035355446	-2.2048526170888316e-05	4.6395313322066635e-05	4.6395313322066635e-05	5.511899003326816e-05	4.668057876093557e-05
532	5.32	2.725859823727932	2.706388679650799	2.711052410226203	0.0005249434857898495	0.0005249434857898495	0.0005080178061379372	0.0005221525861347855	1.7653995763066583	1.766358182268394	1.7656551683643738	7.825514870172198e-06	7.825514870172198e-06	2.3506305631615e-05	7.827643911596658e-06	-0.003450852366105796	0.01793236798957932	0.010747600460810573	6.555150219316144e-05	6.555150219316144e-05	9.47089156887413e-05	6.523518991429112e-05	0.0444082884803306	0.042055043773729116	0.040763060300797294	3.81428013219271e-05	3.81428013219271e-05	4.7983064914442356e-05	3.839606315754456e-05
533	5.33	2.8030093510028333	2.7907540675662506	2.7959163318046687	0.0005249434910630644	0.0005249434910630644	0.0005090607623438547	0.0005221525861347855	1.6043377106493024	1.6050917586817879	1.6055865519584906	7.825514877024414e-06	7.825514877024414e-06	2.3533075194178588e-05	7.827643911596658e-06	0.0036295240715648043	0.024198758804223664	0.02036942331226084	7.257985042630812e-05	7.257985042630812e-05	9.916425726082297e-05	7.232097588792226e-05	0.01997609609424092	0.01968815577599907	0.020422626448246533	3.1114456628911394e-05	3.1114456628911394e-05	4.261053682765705e-05	3.131027718391342e-05
534	5.34	2.869751645010425	2.864549405493249	2.8708431115089663	0.0005249434949477304	0.0005249434949477304	0.0005105887214490936	0.0005221525861347855	1.4521124251224662	1.4529285738035145	1.4534715905942408	7.825514899039181e-06	7.825514899039181e-06	2.356061486776363e-05	7.827643911596658e-06	0.014687939596303505	0.03407822619662558	0.033520474385846516	7.775620897717555e-05	7.775620897717555e-05	0.00010117173526724074	7.757508007402059e-05	-0.004056153953981553	-0.002251831935455313	0.0009080439101121669	2.593810017723202e-05	2.593810017723202e-05	3.9499992684729836e-05	2.605617299781505e-05
535	5.3500000000000005	2.9428850346094824	2.944533213051033	2.9501084016241284	0.0005249434969218714	0.0005249434969218714	0.0005125416412402933	0.0005221525861347855	1.2736671460986106	1.2745496823109352	1.2741431627384103	7.825514918707359e-06	7.825514918707359e-06	2.3588265126176186e-05	7.827643911596658e-06	0.013666306985552181	0.03148375462056692	0.031058453006076042	8.06181886345318e-05	8.06181886345318e-05	0.00010050041079164705	8.052816899368454e-05	-0.002695907054756079	0.0011683639588652558	0.0031660103693059763	2.3076121136650506e-05	2.3076121136650506e-05	3.89170483430944e-05	2.3103084078151114e-05
536	5.36	3.0079536183407556	3.0163424273521118	3.020494457078631	0.0005249434967547046	0.0005249434967547046	0.0005148563895634937	0.0005221525861347855	1.085224025819095	1.0859971161045314	1.085349049994814	7.82551492658269e-06	7.82551492658269e-06	2.361535665924166e-05	7.827643911596658e-06	0.008881271472834544	0.025054136152978374	0.024646532636664262	8.091013688739578e-05	8.091013688739578e-05	9.716502630460695e-05	8.091645200876006e-05	0.002466965384809023	0.007911992268327023	0.00798034784745208	2.2784172321556886e-05	2.2784172321556886e-05	4.0882831118077015e-05	2.27148010630756e-05
537	5.37	3.053071262302152	3.0680646911193903	3.0726342014108874	0.0005249434942335259	0.0005249434942335259	0.0005174683044349603	0.0005221525861347855	0.9105682178703833	0.9111830565459222	0.9112179374107577	7.825514918875461e-06	7.825514918875461e-06	2.364135625954282e-05	7.827643911596658e-06	0.015002042324255192	0.02966768565428019	0.030166113681503334	7.860597457661964e-05	7.860597457661964e-05	9.141163311501203e-05	7.87052449539156e-05	-0.0026315353562122775	0.0038580594836044625	0.004542629450911662	2.508833321392567e-05	2.508833321392567e-05	4.5187211060195376e-05	2.4926008117920054e-05
538	5.38	3.112788039386657	3.134143907392799	3.1333628110582676	0.0005249434889753907	0.0005249434889753907	0.0005203142550256193	0.0005221525861347855	0.6807366499721791	0.681274607426384	0.6796057409496415	7.825514896309306e-06	7.825514896309306e-06	2.366576637929962e-05	7.827643911596658e-06	-0.017239450568768265	-0.004028572441383781	-0.0045488384564171605	7.391152532905537e-05	7.391152532905537e-05	8.368329564650542e-05	7.409206836982978e-05	0.016419673004801547	0.023619537530994918	0.018460948617825185	2.9782780334943184e-05	2.9782780334943184e-05	5.142184860199938e-05	2.953918470200587e-05
539	5.39	3.127939674121659	3.15578985551482	3.1573176016359867	0.0005249434814510451	0.0005249434814510451	0.0005233330548193218	0.0005221525861347855	0.5010170355959523	0.501309256230415	0.5020465331305465	7.825514913067204e-06	7.825514913067204e-06	2.3688162973920933e-05	7.827643911596658e-06	-0.0014503676609911118	0.010864157581273716	0.010322167864280182	6.724612896030486e-05	6.724612896030486e-05	7.457204108420356e-05	6.748900358156108e-05	0.009925430949315438	0.01736262740053529	0.014563681238091507	3.644817284421191e-05	3.644817284421191e-05	5.90276159259529e-05	3.6142249490274605e-05
540	5.4	3.1407117752684113	3.1748070880203496	3.176880304494285	0.0005249434759449524	0.0005249434759449524	0.0005264664246719725	0.0005221525861347855	0.31023226297794326	0.3105449215608773	0.3108475380487829	7.82551497521006e-06	7.82551497521006e-06	2.3708164470697638e-05	7.827643911596658e-06	0.0005580093226783651	0.011890449429844081	0.010560017095875713	5.9205187117366984e-05	5.9205187117366984e-05	6.47628298821576e-05	5.948588270105856e-05	0.009349008032160145	0.016917120101783402	0.014381464723082995	4.448911018703559e-05	4.448911018703559e-05	6.735011153639138e-05	4.41453703707771e-05
541	5.41	3.1516374340007594	3.1918598812003474	3.1913599453686943	0.0005249434770336182	0.0005249434770336182	0.000529658942405901	0.0005221525861347855	0.09914327521279001	0.09943493956171598	0.09866572814844908	7.825514925514405e-06	7.825514925514405e-06	2.3725482349016652e-05	7.827643911596658e-06	-0.014611217405992112	-0.004213149752171673	-0.004894221715332719	5.0506979330996866e-05	5.0506979330996866e-05	5.49752124282146e-05	5.079760068127371e-05	0.010549934495534437	0.018111959059988546	0.013772368895985354	5.318731850584442e-05	5.318731850584442e-05	7.569773390595362e-05	5.2833652390561956e-05
542	5.42	3.1175391612364525	3.1638442867123464	3.1703289552078737	0.0005249434818631062	0.0005249434818631062	0.0005328578528206015	0.0005221525861347855	-0.04404563719954194	-0.04387108004688178	-0.04166970749643203	7.825514878105361e-06	7.825514878105361e-06	2.3739872072841733e-05	7.827643911596658e-06	0.028219212124628683	0.03802190947417944	0.03463439667971444	4.1928487444404816e-05	4.1928487444404816e-05	4.5907345069675395e-05	4.220025587914827e-05	0.013217995518753967	0.020671903653788813	0.020263485162809406	6.176581405490746e-05	6.176581405490746e-05	8.339757359942996e-05	6.143099719268739e-05
543	5.43	3.1069651664089912	3.1588211143104514	3.1630374955842213	0.0005249434874807769	0.0005249434874807769	0.0005360126800829722	0.0005221525861347855	-0.23620833350070297	-0.23591311977190338	-0.23667381064788906	7.825514870163606e-06	7.825514870163606e-06	2.375114389479807e-05	7.827643911596658e-06	0.014571910704656996	0.02346032324420954	0.021163734722037246	3.423599947277771e-05	3.423599947277771e-05	3.818597961175342e-05	3.4461823500802645e-05	0.01016932547992528	0.017370200158709805	0.01597917458458088	6.945830602510102e-05	6.945830602510102e-05	8.984546268403982e-05	6.9169429571033e-05
544	5.44	3.0740542954388905	3.1312984035530023	3.135814091801706	0.0005249434921649572	0.0005249434921649572	0.0005390748191978364	0.0005221525861347855	-0.407062233850516	-0.4069170768304913	-0.4070019380776076	7.825514887803626e-06	7.825514887803626e-06	2.3759156607774404e-05	7.827643911596658e-06	0.019768783449007503	0.02818448817662431	0.026540639520126127	2.811666151778974e-05	2.811666151778974e-05	3.23249563106109e-05	2.8273554663597785e-05	0.012108611408281164	0.019090635939535333	0.018423426869237387	7.557764681259606e-05	7.557764681259606e-05	9.454759606210999e-05	7.535769840823788e-05
545	5.45	3.0348805346658256	3.0971297831248723	3.1011704194866807	0.000524943495122712	0.000524943495122712	0.0005419966965258333	0.0005221525861347855	-0.5801166137496643	-0.580070345389266	-0.5803494588192721	7.825514910154113e-06	7.825514910154113e-06	2.3763813763116566e-05	7.827643911596658e-06	0.018776085047076205	0.026992877922553667	0.026033199972677862	2.411709621689067e-05	2.411709621689067e-05	2.8693792713552092e-05	2.4188228992544276e-05	0.01153777417498241	0.01838500700983178	0.018083952359768115	7.957721340909369e-05	7.957721340909369e-05	9.715210485306011e-05	7.944302407929137e-05
546	5.46	2.9969260168481116	3.0638632437773823	3.0644927008565426	0.0005249434960295238	0.0005249434960295238	0.0005447320305682843	0.0005221525861347855	-0.7757576924274623	-0.7758230213355753	-0.7772232192346951	7.82551492460966e-06	7.82551492460966e-06	2.3765052494645228e-05	7.827643911596658e-06	0.001758056538894246	0.010036998131870638	0.011239356750834779	2.2594573594292914e-05	2.2594573594292914e-05	2.7497162678664316e-05	2.257077646270981e-05	-0.0017717539727386319	0.005120301294656493	0.005557867160073697	8.109973598243128e-05	8.109973598243128e-05	9.746975687265519e-05	8.106047660912586e-05
547	5.47	2.938279632977368	3.009761349835577	3.0094772857027268	0.0005249434946915564	0.0005249434946915564	0.0005472351342643248	0.0005221525861347855	-0.9571178762141924	-0.957366836743072	-0.9577744038118118	7.825514924399978e-06	7.825514924399978e-06	2.376285960372614e-05	7.827643911596658e-06	-0.0019062106653255425	0.006772329501700074	0.008578473699702544	2.3685096730093242e-05	2.3685096730093242e-05	2.876544748038223e-05	2.356567929140481e-05	-0.005622477308753196	0.001712536561593596	0.002668959079600217	8.000921180041174e-05	8.000921180041174e-05	9.54835598491607e-05	8.006557378043084e-05
548	5.48	2.8533371208706337	2.929140932575143	2.931869286022222	0.000524943490827633	0.000524943490827633	0.0005494611737044381	0.0005221525861347855	-1.1006719236229534	-1.1010022159950215	-1.0995508244764398	7.825514908562174e-06	7.825514908562174e-06	2.375725829612114e-05	7.827643911596658e-06	0.011184433240695178	0.02030772255256292	0.02067435344669419	2.7291252887396997e-05	2.7291252887396997e-05	3.235613871192365e-05	2.70840657720127e-05	0.013299548902694034	0.021328508574771497	0.020523827242662152	7.640305384955243e-05	7.640305384955243e-05	9.134749669977791e-05	7.654718729982295e-05
549	5.49	2.7984619739369516	2.878177801171822	2.876725547619284	0.0005249434842302482	0.0005249434842302482	0.0005513662867139248	0.0005221525861347855	-1.3151530464788779	-1.3154184475670714	-1.3176354931089675	7.825514892501925e-06	7.825514892501925e-06	2.3748298480428135e-05	7.827643911596658e-06	-0.008916985013132633	0.0004446463978042235	0.0018560773393285178	3.3090915122325e-05	3.3090915122325e-05	3.796552527352869e-05	3.281164891885958e-05	-0.027597331158416293	-0.018976106857378536	-0.01697718680313328	7.06033888340495e-05	7.06033888340495e-05	8.537489752363128e-05	7.081960415297606e-05
550	5.5	2.6837568555064077	2.7674743569049594	2.7689734964257524	0.0005249434768069558	0.0005249434768069558	0.0005529081296935464	0.0005221525861347855	-1.4388656230829735	-1.4393678738660234	-1.4374274660356243	7.825514957863034e-06	7.825514957863034e-06	2.3736093979091224e-05	7.827643911596658e-06	0.002844117771355464	0.012539925781099595	0.013823823656639419	4.0566016725662106e-05	4.0566016725662106e-05	4.51499283956185e-05	4.0236800787618276e-05	0.009634220022909777	0.019523673644574146	0.018559140299179842	6.312828214899888e-05	6.312828214899888e-05	7.801722022325289e-05	6.33944522842174e-05
551	5.51	2.589216364216255	2.676362427139417	2.6780344790602664	0.0005249434749940698	0.0005249434749940698	0.0005540465728406765	0.0005221525861347855	-1.5987600387526586	-1.5991371356188646	-1.599191516133392	7.8255149530515e-06	7.8255149530515e-06	2.3720816509354917e-05	7.827643911596658e-06	0.0014231135206185276	0.011187263791344913	0.01213191739430423	4.9048827558246745e-05	4.9048827558246745e-05	5.335551375857541e-05	4.869625467582062e-05	0.0006788160407148938	0.01152133698719542	0.010270568796275742	5.4645469480003236e-05	5.4645469480003236e-05	6.983412038124251e-05	5.493499839601504e-05
552	5.5200000000000005	2.486694030088956	2.577055041807111	2.5781738318518492	0.000524943478508534	0.000524943478508534	0.0005547448101332406	0.0005221525861347855	-1.7589325959679691	-1.7593867051512848	-1.759951754241036	7.82551489588873e-06	7.82551489588873e-06	2.3702652226076984e-05	7.827643911596658e-06	0.001342910040265296	0.011016945973600754	0.011568663579364183	5.7781604069655904e-05	5.7781604069655904e-05	6.195554204903183e-05	5.743435276201404e-05	-0.010479174171257677	0.0015378048784583428	0.0014417327889606757	4.5912695533259375e-05	4.5912695533259375e-05	6.145602855619341e-05	4.619690030982164e-05
553	5.53	2.3487852846059876	2.4420927430519597	2.4435257268870023	0.0005249434840589963	0.0005249434840589963	0.0005549706900599653	0.0005221525861347855	-1.8572622768098455	-1.8578364760505803	-1.8563017538994915	7.825514869707589e-06	7.825514869707589e-06	2.368175683018404e-05	7.827643911596658e-06	-0.0038471863900667643	0.00549712529362857	0.008327273265427971	6.598427443543076e-05	6.598427443543076e-05	7.029359415991793e-05	6.567054676840688e-05	0.025306338686519263	0.03880907747329018	0.03604888887753902	3.771002926123146e-05	3.771002926123146e-05	5.354066658954823e-05	3.79607063034288e-05
554	5.54	2.231132320419685	2.326749181033577	2.3284561101805066	0.0005249434893470042	0.0005249434893470042	0.0005546985400770242	0.0005221525861347855	-1.9877608875516501	-1.9882481383697252	-1.9884932985977177	7.825514877992887e-06	7.825514877992887e-06	2.3658563454374124e-05	7.827643911596658e-06	-0.0012222730966680632	0.007629778446692917	0.009872491074389438	7.292411868248556e-05	7.292411868248556e-05	7.773094060728729e-05	7.266912201386458e-05	0.016513814050881193	0.031197738713447144	0.028818540666391466	3.077018848495582e-05	3.077018848495582e-05	4.6725149494920014e-05	3.0962131057971095e-05
555	5.55	2.121387456612674	2.218984743354363	2.221384640518281	0.0005249434932019896	0.0005249434932019896	0.0005539107838955849	0.0005221525861347855	-2.1491949537464285	-2.1498058054829814	-2.151345553475166	7.825514900232068e-06	7.825514900232068e-06	2.363345763195823e-05	7.827643911596658e-06	0.0144121174213379	0.02243427729182845	0.021128843961057936	7.798122075673849e-05	7.798122075673849e-05	8.369571209857334e-05	7.780491661522608e-05	-0.016486079921521037	-0.0003914385860972168	-8.129471010443964e-05	2.571308842233402e-05	2.571308842233402e-05	4.157651841301371e-05	2.582633645660959e-05
556	5.5600000000000005	1.9913721229451378	2.0908034312513126	2.0934822108962425	0.0005249434951275188	0.0005249434951275188	0.0005526003889557068	0.0005221525861347855	-2.2955049380619474	-2.296369275118482	-2.2971158196578125	7.825514919426544e-06	7.825514919426544e-06	2.3606897406270853e-05	7.827643911596658e-06	0.023840995595812146	0.03041537147677546	0.027235386919039154	8.070384427714135e-05	8.070384427714135e-05	8.77309076811188e-05	8.061916533643747e-05	-0.030493175427393777	-0.012535135732880849	-0.01097722218232512	2.299046544376048e-05	2.299046544376048e-05	3.854304077013571e-05	2.30120877353982e-05
557	5.57	1.8264190384633066	1.927480539654667	1.9272585476512534	0.0005249434948995156	0.0005249434948995156	0.0005507727519039255	0.0005221525861347855	-2.3808995135232607	-2.381875957798064	-2.38090973610656	7.82551492645563e-06	7.82551492645563e-06	2.3579403866664354e-05	7.827643911596658e-06	0.0027062118090841157	0.0073452538062642875	0.007838044281471588	8.084878500931639e-05	8.084878500931639e-05	8.953763326572257e-05	8.08604797207726e-05	-0.0074896963757981085	0.012319842296345949	0.012986103283686351	2.2845524095004166e-05	2.2845524095004166e-05	3.7910422222675504e-05	2.2770773351063073e-05
558	5.58	1.6759595402838396	1.7781592170703904	1.7784674632437798	0.0005249434923000993	0.0005249434923000993	0.0005484480062147013	0.0005221525861347855	-2.4847631970839266	-2.485591755218248	-2.485353910907412	7.825514917863819e-06	7.825514917863819e-06	2.355153642436921e-05	7.827643911596658e-06	0.004436675702844533	0.007204210721880875	0.008187374415270069	7.840309554010839e-05	7.840309554010839e-05	8.900937415147297e-05	7.850730387297398e-05	-0.008826794747544005	0.012250935889416802	0.01246436192582372	2.529121210598858e-05	2.529121210598858e-05	3.9766958633793235e-05	2.512394919886167e-05
559	5.59	1.5231873558869078	1.6262468570472601	1.6273382976343342	0.0005249434869395843	0.0005249434869395843	0.0005456625588935108	0.0005221525861347855	-2.5873025385488306	-2.588142997582091	-2.5882376388059205	7.82551489490789e-06	7.82551489490789e-06	2.3523984992748232e-05	7.827643911596658e-06	0.011263431863618424	0.011950452688904628	0.01238116928385953	7.358524168355022e-05	7.358524168355022e-05	8.625283925587225e-05	7.376983998317681e-05	-0.012734517123397102	0.009326509461047579	0.00950525516920742	3.010906379052729e-05	3.010906379052729e-05	4.3982282206516565e-05	2.9861413088658858e-05
560	5.6000000000000005	1.3326498964169236	1.436250523165824	1.4289617569740467	0.0005249434793967899	0.0005249434793967899	0.000542470456505613	0.0005221525861347855	-2.609507250386509	-2.610426536885295	-2.609750492307676	7.825514919142275e-06	7.825514919142275e-06	2.3497494492482608e-05	7.827643911596658e-06	-0.0356308031122875	-0.03736624258341005	-0.032152182436590133	6.682558651552314e-05	6.682558651552314e-05	8.15910675509873e-05	6.707127159129761e-05	0.005899813323855259	0.028696280442431353	0.029573068188599356	3.686871492705502e-05	3.686871492705502e-05	5.0204053378976595e-05	3.6559981480538064e-05
561	5.61	1.189697001749883	1.2930403998369475	1.291208475526372	0.0005249434742798985	0.0005249434742798985	0.0005389435065989859	0.0005221525861347855	-2.7053742744851133	-2.706135156695752	-2.7065907264785234	7.825514974644934e-06	7.825514974644934e-06	2.3472742844472466e-05	7.827643911596658e-06	-0.0012825889518574204	-0.00509351654138001	-0.0030598768609645804	5.872795212172109e-05	5.872795212172109e-05	7.554531124277633e-05	5.9009961861765926e-05	-0.002000711336830903	0.02105069334937127	0.02149538577655968	4.496634502503252e-05	4.496634502503252e-05	5.787610796439441e-05	4.4621291210069715e-05
562	5.62	1.0401474141872722	1.1430418176566002	1.1463038286182907	0.0005249434757274941	0.0005249434757274941	0.0005351704067469073	0.0005221525861347855	-2.804541444714176	-2.8055368792747273	-2.805958612977353	7.825514921883738e-06	7.825514921883738e-06	2.345051993667189e-05	7.827643911596658e-06	0.031444587998793	0.02486782496345478	0.023950863505816083	5.001568176148728e-05	5.001568176148728e-05	6.8794300650289e-05	5.030600358411425e-05	-0.0044955471734952936	0.018540986127849074	0.01858538618955119	5.367861617627889e-05	5.367861617627889e-05	6.627979429914766e-05	5.332524948772142e-05
563	5.63	0.8532705106411742	0.9555090952608883	0.9531795781161482	0.0005249434807256065	0.0005249434807256065	0.0005312543857814738	0.0005221525861347855	-2.8364050742746136	-2.8376235667687526	-2.837580185016431	7.825514876373245e-06	7.825514876373245e-06	2.3431442045420345e-05	7.827643911596658e-06	0.00681934351899589	-0.003126438834826179	-0.0021632936704256943	4.146701322953684e-05	4.146701322953684e-05	6.211162185950327e-05	4.173689542870999e-05	-0.006235651009707257	0.01631869920357559	0.016657315869224747	6.222728846147689e-05	6.222728846147689e-05	7.459735262212932e-05	6.189435764312569e-05
564	5.64	0.695963083928811	0.7970257689008856	0.8000014837802327	0.000524943486379731	0.000524943486379731	0.0005273096704169538	0.0005221525861347855	-2.9154280540941864	-2.9165479015665134	-2.9166148749845813	7.825514870460887e-06	7.825514870460887e-06	2.3416181564514157e-05	7.827643911596658e-06	0.03608504298175641	0.023153146362949347	0.022127673185183196	3.384557061836663e-05	3.384557061836663e-05	5.628690944274157e-05	3.406809030612019e-05	0.00048708285919867814	0.02211564523231779	0.022320325388336216	6.984873503883276e-05	6.984873503883276e-05	8.199278441699965e-05	6.956316276571548e-05
565	5.65	0.5001173286926723	0.5999529880736569	0.5960117784753596	0.0005249434910323806	0.0005249434910323806	0.0005234560723933873	0.0005221525861347855	-2.919584909225406	-2.9208093160550455	-2.9208009327209763	7.825514888926287e-06	7.825514888926287e-06	2.340533518486935e-05	7.827643911596658e-06	0.0062908311092853796	-0.009734500142485426	-0.008165672834391936	2.7832153864578532e-05	2.7832153864578532e-05	5.203703329051993e-05	2.7984619738316277e-05	-0.011045831669542953	0.009104956882459662	0.009191589618156531	7.586215454510734e-05	7.586215454510734e-05	8.770201086028688e-05	7.564663333351939e-05
566	5.66	0.32800839757519995	0.4260693552490208	0.4230664374308157	0.0005249434939287544	0.0005249434939287544	0.0005198132757981787	0.0005221525861347855	-2.949274569275651	-2.9503479023995673	-2.950454692383418	7.825514911097686e-06	7.825514911097686e-06	2.3399043652261063e-05	7.827643911596658e-06	0.014078955200635877	-0.0044130167299118814	-0.0035751982220842736	2.39639240239257e-05	2.39639240239257e-05	4.9920510434268105e-05	2.402990203301739e-05	-0.006406632624174041	0.012027853469223677	0.012025016536459408	7.973038560067129e-05	7.973038560067129e-05	9.11212129182709e-05	7.960135103881828e-05
567	5.67	0.13389191615374385	0.22992568742097078	0.22092640485794357	0.0005249434947599938	0.0005249434947599938	0.0005164941101543421	0.0005221525861347855	-2.923579187356399	-2.9246852286292526	-2.9248405627100937	7.82551492490816e-06	7.82551492490816e-06	2.339772098588181e-05	7.827643911596658e-06	-0.008593335687340666	-0.029343967482408195	-0.025942682976705628	2.2586419317682102e-05	2.2586419317682102e-05	5.026572707363093e-05	2.255720034469512e-05	-0.02431477098840146	-0.00801277168087085	-0.008780014718864013	8.110789019406845e-05	8.110789019406845e-05	9.188074568140816e-05	8.107405272714053e-05
568	5.68	-0.016577536722204772	0.0768191468227746	0.074331603525121	0.0005249434933328491	0.0005249434933328491	0.0005135985569522753	0.0005221525861347855	-2.965834902947115	-2.966848529896978	-2.96699802470618	7.82551492382913e-06	7.82551492382913e-06	2.340138105040444e-05	7.827643911596658e-06	0.021796521716872998	-0.0006929564174789973	-0.0017869175500363592	2.3822688796729272e-05	2.3822688796729272e-05	5.3125442421951095e-05	2.369806672909122e-05	0.008619157659561782	0.022659183453691605	0.022351464021153435	7.987161962304479e-05	7.987161962304479e-05	8.989327199449563e-05	7.993318634274445e-05
569	5.69	-0.1864803946858107	-0.09577538493966141	-0.09653282741965948	0.0005249434893561566	0.0005249434893561566	0.0005112083355985561	0.0005221525861347855	-2.978845000714603	-2.98008907427108	-2.9799580572822975	7.82551490716112e-06	7.82551490716112e-06	2.3409944240198142e-05	7.827643911596658e-06	0.029308795756805023	0.005065774660977362	0.002983201137392562	2.756230062569728e-05	2.756230062569728e-05	5.8264653289241785e-05	2.7350590989875196e-05	0.019891530681196277	0.030884971600655273	0.031077274496428803	7.613200596253306e-05	7.613200596253306e-05	8.536760342583827e-05	7.628066208196049e-05
570	5.7	-0.37824568463285047	-0.2904763652546833	-0.29439589800084126	0.0005249434826758933	0.0005249434826758933	0.0005093832220331938	0.0005221525861347855	-2.937604372309427	-2.9389193914201597	-2.93867660344293	7.825514893711445e-06	7.825514893711445e-06	2.3422865045643255e-05	7.827643911596658e-06	0.017975129709535867	-0.007634572038983214	-0.00579621592130224	3.3471206650071904e-05	3.3471206650071904e-05	6.518512961897423e-05	3.318850401296467e-05	-0.00331093799733799	0.004222262503352128	0.0045485071644799195	7.022309705615972e-05	7.022309705615972e-05	7.87855997269865e-05	7.044274905887097e-05
571	5.71	-0.5634813345473013	-0.47908847803359544	-0.4853422979994933	0.0005249434754428732	0.0005249434754428732	0.0005081590687431047	0.0005221525861347855	-2.8792031562600675	-2.8803602128669406	-2.8803138420039196	7.825514961635815e-06	7.825514961635815e-06	2.343987805939727e-05	7.827643911596658e-06	0.011758342615311047	-0.014554417838813567	-0.009406758715284739	4.1021581672650576e-05	4.1021581672650576e-05	7.318304533251666e-05	4.069032241477992e-05	-0.02297019457190692	-0.01863744450190767	-0.01848291767771216	6.267271692619064e-05	6.267271692619064e-05	7.084488417446761e-05	6.294093065705575e-05
572	5.72	-0.7206448971770197	-0.6400525723685064	-0.6454849807636587	0.0005249434740487161	0.0005249434740487161	0.000507548155595631	0.0005221525861347855	-2.852884065838011	-2.8539189699891145	-2.8542827722017905	7.82551494971761e-06	7.82551494971761e-06	2.34606535231207e-05	7.827643911596658e-06	0.014794691001494494	-0.011685267986193668	-0.009366497179963414	4.95389716223886e-05	4.95389716223886e-05	8.143115885794477e-05	4.9185931099785175e-05	-0.0015204699059602443	-0.00012193813619693766	-0.0009332760160201091	5.415532544524036e-05	5.415532544524036e-05	6.23769715076484e-05	5.4445321972050487e-05
573	5.73	-0.884724164581339	-0.8081096438195559	-0.8135412015879001	0.0005249434777903521	0.0005249434777903521	0.0005075408707060933	0.0005221525861347855	-2.8048402535835613	-2.805982440593654	-2.8060359384296762	7.825514893277458e-06	7.825514893277458e-06	2.348382991331533e-05	7.827643911596658e-06	0.014634686923718334	-0.01157319126945812	-0.009557757484529706	5.8262544219946694e-05	5.8262544219946694e-05	8.907321910328295e-05	5.791644264620732e-05	0.0036435188406745683	0.0018012685097780836	0.0008214355178697242	4.543175557504985e-05	4.543175557504985e-05	5.425168170727671e-05	4.5714810425628336e-05
